cn,cncode,year,region,incgr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Slovenia,SVN,1972,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1973,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1974,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1975,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1976,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1977,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1978,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1979,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1980,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1981,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1982,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1983,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1984,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1985,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1986,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1987,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1988,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1989,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1990,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,2.1114,2.9796453,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1991,High-income OECD members,High-income OECD members,93.95,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,104.682,0.544877,1.1949801,1.1551939,63.323494,0.594176,8.929874,62.687702,20.429647,0.1551,2.2954,63.179161071777344,25.61205,66.36677,0.120034,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.445182
Slovenia,SVN,1992,High-income OECD members,High-income OECD members,96.7241,21.681,1.05939,21.6589,27.60675,19.7461,19.7461,20.0279,20.0279,93.2755,0.38984,0.055873,0.138054,96.0947,0.594176,8.929874,74.4267,20.429647,0.2476,3.202,63.179161071777344,25.61205,66.36677,0.239947,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.305849
Slovenia,SVN,1993,High-income OECD members,High-income OECD members,96.5522,25.5214,0.94582,27.0158,27.60675,19.4433,19.4433,23.4017,23.4017,75.5022,0.462281,0.051067,0.076747,73.376,0.594176,8.929874,82.74,20.429647,0.3552,2.9996,63.179161071777344,25.61205,66.36677,0.080332,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,0.411898
Slovenia,SVN,1994,High-income OECD members,High-income OECD members,97.7853,29.9073,0.951745,32.9677,27.60675,20.312,20.312,27.539,27.539,72.2916,0.538514,0.046067,0.047989,72.993,0.594176,8.929874,67.5614,20.429647,0.4837,4.0433,63.179161071777344,25.61205,66.36677,0.125663,39.570637,37.70699,21.2202,1.135445,24.932300567626953,6.650509834289551,1.90052
Slovenia,SVN,1995,High-income OECD members,High-income OECD members,98.3968,31.2331,0.62782,32.8303,27.60675,21.2369,21.2369,27.8452,27.8452,79.5878,0.559481,0.041479,0.040915,62.1153,0.594176,8.929874,71.9623,20.429647,0.6385,3.6756,2.33706,25.61205,36.3605,0.085433,39.570637,37.70699,21.2202,1.135445,3.65792,8.50621,1.29842
Slovenia,SVN,1996,High-income OECD members,High-income OECD members,98.5638,34.6416,0.545927,35.4161,27.60675,24.143,24.143,31.0683,31.0683,76.0764,0.624302,0.038296,0.04645,50.0925,0.594176,8.929874,52.1984,20.429647,0.7378,3.7276,2.20446,1.67714,48.7299,0.1056,39.570637,37.70699,1.93854,1.135445,4.95038,6.65051,1.32105
Slovenia,SVN,1997,High-income OECD members,High-income OECD members,98.7268,37.5655,0.48303,35.2225,27.60675,24.5216,24.5216,33.7888,33.7888,69.4927,0.712188,3.67099,3.00462,52.1759,0.9183,7.08426,57.5615,27.2789,0.729,2.3831,5.29942,1.70802,19.9139,0.130919,39.570637,37.70699,3.06069,1.135445,5.30846,7.17418,1.18216
Slovenia,SVN,1998,High-income OECD members,High-income OECD members,98.9424,41.3698,0.443759,37.8904,27.60675,26.9623,26.9623,37.2299,37.2299,75.0218,0.799802,3.23092,3.40944,69.3286,1.19596,12.0777,54.2866,19.6861,0.6025,2.9505,9.27432,2.39285,23.0601,0.141298,39.570637,37.70699,5.59148,1.135445,6.22144,5.50854,1.04748
Slovenia,SVN,1999,High-income OECD members,High-income OECD members,99.0743,71.11427,0.40294,40.3573,27.60675,30.0341,30.0341,38.2789,38.2789,81.7286,94201.65,3.43773,3.4115,69.1152,0.614413,6.51402,61.8356,20.3954,0.7976,3.6252,9.93362,3.0797,23.2524,0.141197,39.570637,37.70699,6.70113,1.135445,9.64155,5.91342,1.01167
Slovenia,SVN,2000,High-income OECD members,High-income OECD members,99.1497,71.11427,0.388188,43.388,27.60675,33.1417,33.1417,41.0183,41.0183,79.9549,94201.65,3.21131,3.9447,68.6758,1.08518,11.6018,53.1247,20.9686,0.8787,3.6572,10.8169,2.69213,16.4737,0.191058,39.570637,37.70699,8.89914,1.135445,12.7131,5.62521,1.02755
Slovenia,SVN,2001,High-income OECD members,High-income OECD members,99.5995,71.11427,0.282546,45.6508,27.60675,35.2275,35.2275,46.3795,46.3795,72.6804,94201.65,2.88678,2.96161,75.2662,0.554852,6.1071,60.2396,15.2628,1.0324,3.7985,12.7145,2.97659,25.2841,0.190757,2.37755,8.26301,9.09804,0.02927,12.8104,5.5431,0.977612
Slovenia,SVN,2002,High-income OECD members,High-income OECD members,99.6667,71.11427,0.173618,47.2615,27.60675,36.7496,36.7496,50.4205,50.4205,73.0813,94201.65,3.02744,2.75551,76.2847,0.846593,9.80944,58.7455,13.8952,1.1397,3.883,16.2399,3.93915,23.829,0.17548,2.42796,13.1123,9.60393,0.112377,17.2283,4.63762,0.93446
Slovenia,SVN,2003,High-income OECD members,High-income OECD members,99.1451,71.11427,0.299332,49.1432,27.60675,38.738,38.738,50.6574,50.6574,79.8146,94201.65,2.93463,2.21421,66.0642,1.11161,10.4388,56.8417,18.5558,1.2397,3.9461,21.5405,3.30003,10.9745,0.671432,2.82873,16.6455,9.15544,1.135445,20.6984,4.46245,0.817095
Slovenia,SVN,2004,High-income OECD members,High-income OECD members,99.338,71.11427,0.40886,54.1303,27.60675,43.2919,43.2919,50.7193,50.7193,90.5332,94201.65,2.64294,2.34008,70.9733,0.991719,10.761,60.9321,15.6251,1.65,3.9712,25.7673,2.90221,13.0932,0.701047,3.87242,16.993,8.16544,0.490576,22.8591,4.84201,0.784627
Slovenia,SVN,2005,High-income OECD members,High-income OECD members,99.6294,71.11427,0.316507,62.4105,27.60675,50.9741,50.9741,52.0413,52.0413,105.027,94201.65,2.31703,2.20961,56.7096,0.818236,9.55691,62.6638,15.4232,1.6926,3.9613,24.6996,2.75437,8.93371,0.579863,4.92523,16.8832,6.43378,1.38867,38.4991,4.84184,0.739969
Slovenia,SVN,2006,High-income OECD members,High-income OECD members,99.7099,71.11427,0.229349,69.9143,27.60675,59.0887,59.0887,51.8567,51.8567,122.405,94201.65,2.28521,2.12508,53.6388,0.882921,10.7763,63.2719,16.0365,1.74144,3.62404,29.6821,2.33194,9.0321,0.498289,5.33101,18.3119,6.44753,1.135445,48.5067,4.69408,0.724343
Slovenia,SVN,2007,High-income OECD members,High-income OECD members,92.14819,71.11427,2.781365,75.61181,27.60675,63.843384,71.372185,64.17285,64.493744,107.21121,94201.65,1.88076,1.99917,55.0223,0.992221,12.2927,54.8188,16.2484,1.83494,3.8679,47.6468,3.98704,12.7793,0.431094,4.77106,16.8092,9.56311,0.300168,59.9787,6.650509834289551,0.681903
Slovenia,SVN,2008,High-income OECD members,High-income OECD members,99.8014,58.6454,0.182344,86.8738,27.60675,80.2592,80.2592,50.8532,50.8532,166.17,26845.6,1.67237,2.13135,51.7196,0.575485,6.77739,56.064,16.5798,1.94233,4.162,39.9194,4.02038,7.24431,0.415571,4.49837,12.4751,9.51543,1.135445,57.0267,4.72831,0.636306
Slovenia,SVN,2009,High-income OECD members,High-income OECD members,99.5629,64.7401,0.32441,100.679,27.60675,91.8146,91.8146,55.6085,55.6085,164.075,26177.8,1.58075,1.88864,51.2331,0.269594,3.27961,53.893,15.7531,1.79182,4.10142,23.4619,2.41393,10.0312,0.372609,5.30982,11.5572,28.1514,0.778699,54.4886,3.74642,0.565262
Slovenia,SVN,2010,High-income OECD members,High-income OECD members,99.6321,67.3814,0.424137,104.943,27.60675,93.8608,93.8608,57.8157,57.8157,160.651,27543.3,1.72089,2.08123,50.1482,-0.23994,-2.91168,54.8392,15.1518,1.85468,4.06538,22.1135,1.3396,3.02196,0.346581,6.7945,11.0721,36.0256,0.243027,48.4797,3.73151,0.658005
Solomon Islands,SLB,1960,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1961,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1962,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1963,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1964,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1965,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1966,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1967,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1968,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1969,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1970,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1971,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1972,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1973,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1974,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1975,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1976,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1977,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,7.340896,23.55055,25.2649,26.4183,26.2875,98.89926,2072.38,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1978,East Asia and Pacific,Lower-middle-income economies,85.51255,34.2449,2.38537,41.03581,3.29726,23.55055,6.3822,26.4183,26.2875,24.3025,78.2769,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1979,East Asia and Pacific,Lower-middle-income economies,85.51255,23.7773,2.38537,7.32154,4.76216,7.09203,11.8542,22.1062,22.1062,37.8438,94.9556,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1980,East Asia and Pacific,Lower-middle-income economies,99.5846,25.6211,0.031328,13.2247,7.13778,10.8835,18.0213,24.591,24.591,51.9957,88.5339,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1981,East Asia and Pacific,Lower-middle-income economies,98.6351,20.0528,0.149396,16.3333,9.07309,12.0271,21.1001,18.6399,18.6399,83.1332,59.7316,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1982,East Asia and Pacific,Lower-middle-income economies,91.0273,17.4793,0.92816,16.6896,9.81775,12.2794,22.0971,16.2484,16.2484,69.0132,57.8287,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1983,East Asia and Pacific,Lower-middle-income economies,91.1808,17.8195,1.48245,15.1785,10.2852,10.5023,20.7875,17.2187,17.2187,53.6847,55.3612,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1984,East Asia and Pacific,Lower-middle-income economies,92.7227,14.9933,0.987438,11.3508,8.01417,7.93376,15.9479,14.1524,14.1524,58.0392,68.6997,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1985,East Asia and Pacific,Lower-middle-income economies,85.4035,16.3949,1.82977,13.8909,8.23841,11.015,19.2535,14.8634,14.8634,90.5046,57.5859,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1986,East Asia and Pacific,Lower-middle-income economies,92.4321,16.5534,2.08951,16.2578,8.73986,13.3719,22.1118,14.9464,14.9464,88.3227,50.6026,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1987,East Asia and Pacific,Lower-middle-income economies,88.8494,14.9245,1.53306,14.5085,7.41731,10.7456,18.1629,13.9167,13.9516,68.6373,64.9718,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1988,East Asia and Pacific,Lower-middle-income economies,88.1808,15.6191,1.85498,14.2742,7.51223,9.69261,17.2048,14.5905,14.6901,64.5192,80.2973,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1989,East Asia and Pacific,Lower-middle-income economies,86.024,15.9289,2.2978,15.4156,7.80431,10.9415,18.7458,14.4281,14.6583,88.5281,69.8255,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
Solomon Islands,SLB,1990,East Asia and Pacific,Lower-middle-income economies,80.681,16.7777,3.40444,17.0541,5.27133,11.8376,17.1089,14.6892,15.0477,72.6026,67.775,1.6350083,2.2166543,66.97342,1.217381,12.495,55.78819,18.5602,1.0632286,0.973592,34.381202697753906,13.8172,28.3114,0.029735,7.219645,23.420141,3.76192,0.230213,6.021364999999999,6.400479793548584,1.38259
